Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,542.00,542.00,520.00,525.00,525.204819277108433734,83,25,43592.00,22.00,-17.00
7-June-2011,529.85,530.00,520.00,527.00,527.777142857142857142,175,8,92361.00,10.00,-2.85
8-June-2011,533.00,533.00,525.00,532.80,525.483870967741935483,31,8,16290.00,8.00,-0.20
9-June-2011,534.90,543.90,524.00,535.60,534.744089012517385257,719,37,384481.00,19.90,0.70
10-June-2011,544.70,544.70,525.00,531.00,532.158181818181818181,550,23,292687.00,19.70,-13.70
13-June-2011,538.90,585.00,520.20,569.75,563.853576831640371731,9254,481,5217901.00,64.80,30.85
14-June-2011,579.00,624.00,574.00,584.30,603.368582375478927203,32625,1944,19684900.00,50.00,5.30
15-June-2011,580.00,589.00,551.50,554.20,563.088646023072252580,3294,237,1854814.00,37.50,-25.80
16-June-2011,597.90,597.90,536.05,549.95,555.874331550802139037,2618,167,1455279.00,61.85,-47.95
17-June-2011,550.00,558.00,537.00,544.00,542.959919839679358717,499,34,270937.00,21.00,-6.00
20-June-2011,555.00,555.00,517.15,519.00,522.152757078986587183,1342,84,700729.00,37.85,-36.00
21-June-2011,515.05,530.00,515.05,518.35,522.125813449023861171,461,54,240700.00,14.95,3.30
22-June-2011,523.00,529.00,512.20,516.75,516.534545454545454545,550,29,284094.00,16.80,-6.25
23-June-2011,512.00,526.00,506.20,510.15,510.897168405365126676,671,82,342812.00,19.80,-1.85
24-June-2011,539.20,539.20,525.00,527.70,528.516853932584269662,89,8,47038.00,14.20,-11.50
27-June-2011,520.05,537.00,520.05,531.25,525.478033051189036678,2481,41,1303711.00,16.95,11.20
28-June-2011,531.00,533.95,523.00,527.10,528.354990583804143126,2124,25,1122226.00,10.95,-3.90
29-June-2011,531.00,549.00,531.00,538.25,539.181818181818181818,143,31,77103.00,18.00,7.25
30-June-2011,538.00,550.00,533.50,541.60,543.463942307692307692,416,24,226081.00,16.50,3.60
1-July-2011,549.90,549.90,533.00,549.00,541.694915254237288135,118,18,63920.00,16.90,-0.90
4-July-2011,549.00,549.00,531.00,536.75,538.523680649526387009,739,56,397969.00,18.00,-12.25
5-July-2011,541.00,550.00,537.00,546.90,545.975535168195718654,327,18,178534.00,13.00,5.90
6-July-2011,548.00,548.00,537.30,542.10,542.498226950354609929,564,45,305969.00,10.70,-5.90
7-July-2011,546.00,561.00,542.10,551.90,552.256806176351076798,2461,147,1359104.00,18.90,5.90
8-July-2011,564.00,564.00,541.05,545.00,551.298882681564245810,1074,64,592095.00,22.95,-19.00
11-July-2011,549.00,554.90,543.15,544.40,547.426559356136820925,994,29,544142.00,11.75,-4.60
12-July-2011,544.00,552.90,538.10,543.00,544.706666666666666666,375,19,204265.00,14.80,-1.00
13-July-2011,550.00,559.90,543.00,546.30,549.387468030690537084,782,36,429621.00,16.90,-3.70
14-July-2011,553.00,568.00,553.00,563.00,561.957746478873239436,1420,95,797980.00,15.00,10.00
15-July-2011,560.00,572.00,556.15,563.10,562.788761706555671175,961,43,540840.00,15.85,3.10
18-July-2011,560.00,571.00,560.00,566.35,567.856209150326797385,306,24,173764.00,11.00,6.35
19-July-2011,560.00,584.00,560.00,576.75,574.876884422110552763,1194,71,686403.00,24.00,16.75
20-July-2011,581.00,582.90,565.00,573.85,575.043103448275862068,1276,87,733755.00,17.90,-7.15
21-July-2011,575.00,575.00,565.55,573.55,572.498432601880877742,319,57,182627.00,9.45,-1.45
22-July-2011,573.55,584.90,568.00,580.15,577.623792577529232333,1967,125,1136186.00,16.90,6.60
25-July-2011,589.00,599.90,585.00,589.95,591.735511474134577985,2571,105,1521352.00,14.90,0.95
26-July-2011,598.00,602.95,578.05,581.75,594.616216216216216216,2405,89,1430052.00,24.90,-16.25
27-July-2011,589.00,589.00,576.00,579.60,579.398809523809523809,168,25,97339.00,13.00,-9.40
28-July-2011,580.00,580.00,574.00,579.40,578.547945205479452054,73,17,42234.00,6.00,-0.60
29-July-2011,585.00,585.00,567.00,573.30,574.401088929219600725,551,60,316495.00,18.00,-11.70
1-August-2011,598.00,599.00,575.00,580.30,581.933901918976545842,469,44,272927.00,24.00,-17.70
2-August-2011,575.00,580.00,562.55,570.00,569.015822784810126582,316,36,179809.00,17.45,-5.00
3-August-2011,560.00,575.00,560.00,569.75,567.296703296703296703,91,21,51624.00,15.00,9.75
4-August-2011,574.00,575.00,550.00,554.80,557.390476190476190476,840,55,468208.00,25.00,-19.20
5-August-2011,530.00,543.95,522.55,532.35,532.137111517367458866,1094,75,582158.00,21.40,2.35
8-August-2011,543.50,543.50,521.00,525.20,527.930208333333333333,960,79,506813.00,22.50,-18.30
9-August-2011,525.00,527.90,515.00,516.50,521.821852731591448931,421,30,219687.00,12.90,-8.50
10-August-2011,512.00,560.00,512.00,557.60,543.393298059964726631,1134,118,616208.00,48.00,45.60
11-August-2011,549.90,549.90,525.10,532.60,530.640000000000000000,225,39,119394.00,24.80,-17.30
12-August-2011,534.00,537.00,522.10,527.70,528.670940170940170940,234,22,123709.00,14.90,-6.30
16-August-2011,539.00,539.00,516.05,517.20,524.266666666666666666,105,15,55048.00,22.95,-21.80
17-August-2011,522.00,534.95,506.00,508.05,511.561205273069679849,1062,63,543278.00,28.95,-13.95
18-August-2011,510.00,510.00,497.00,500.40,502.508094645080946450,803,36,403514.00,13.00,-9.60
19-August-2011,519.00,519.00,494.10,510.00,507.733333333333333333,90,11,45696.00,24.90,-9.00
22-August-2011,514.90,514.90,495.00,496.90,500.023961661341853035,626,49,313015.00,19.90,-18.00
23-August-2011,504.90,513.80,496.00,504.40,505.785454545454545454,550,43,278182.00,17.80,-0.50
24-August-2011,518.00,518.00,509.00,511.00,512.379310344827586206,29,6,14859.00,9.00,-7.00
25-August-2011,504.00,505.05,504.00,505.00,504.913793103448275862,58,8,29285.00,1.05,1.00
26-August-2011,505.00,512.00,492.30,496.10,495.771043771043771043,297,25,147244.00,19.70,-8.90
29-August-2011,510.00,510.00,495.00,502.00,504.841584158415841584,101,11,50989.00,15.00,-8.00
30-August-2011,519.00,519.00,502.55,503.30,504.354166666666666666,48,15,24209.00,16.45,-15.70
2-September-2011,518.95,518.95,500.00,504.45,511.299401197604790419,167,10,85387.00,18.95,-14.50
5-September-2011,517.00,517.00,498.00,512.20,509.096774193548387096,403,29,205166.00,19.00,-4.80
6-September-2011,505.10,518.05,505.10,518.05,508.155844155844155844,77,6,39128.00,12.95,12.95
7-September-2011,518.80,530.00,507.05,525.90,518.509036144578313253,664,47,344290.00,22.95,7.10
8-September-2011,538.90,538.90,538.90,538.90,538.900000000000000000,30,2,16167.00,0.00,0.00
9-September-2011,544.00,544.00,520.00,526.60,525.108786610878661087,239,28,125501.00,24.00,-17.40
12-September-2011,535.00,535.00,512.00,513.15,517.709677419354838709,62,15,32098.00,23.00,-21.85
13-September-2011,525.00,525.00,513.00,514.10,514.290322580645161290,93,13,47829.00,12.00,-10.90
14-September-2011,529.00,529.00,510.00,520.00,516.100628930817610062,159,28,82060.00,19.00,-9.00
15-September-2011,528.50,528.50,502.00,512.15,511.893216080402010050,796,90,407467.00,26.50,-16.35
16-September-2011,523.00,523.00,505.00,509.30,509.493695441319107662,1031,100,525288.00,18.00,-13.70
19-September-2011,520.00,530.00,519.90,525.90,524.187943262411347517,282,43,147821.00,10.10,5.90
20-September-2011,525.15,545.00,525.10,540.60,538.880694143167028199,461,50,248424.00,19.90,15.45
21-September-2011,548.60,553.00,535.15,550.10,548.012131715771230502,577,137,316203.00,17.85,1.50
22-September-2011,540.00,546.00,531.00,533.00,536.183720930232558139,430,130,230559.00,15.00,-7.00
23-September-2011,535.00,537.95,522.35,525.90,529.506329113924050632,237,73,125493.00,15.60,-9.10
26-September-2011,538.95,538.95,510.40,517.00,518.945823927765237020,443,47,229893.00,28.55,-21.95
27-September-2011,520.00,525.00,516.00,519.30,518.785714285714285714,126,34,65367.00,9.00,-0.70
28-September-2011,516.10,540.70,516.00,522.10,522.333333333333333333,45,21,23505.00,24.70,6.00
29-September-2011,511.30,532.00,511.30,519.10,526.949197860962566844,374,41,197079.00,20.70,7.80
30-September-2011,525.00,530.50,515.05,519.00,519.419354838709677419,31,14,16102.00,15.45,-6.00
3-October-2011,535.00,535.00,505.00,507.05,508.323759791122715404,383,29,194688.00,30.00,-27.95
4-October-2011,505.05,514.50,504.00,504.60,507.369509043927648578,774,129,392704.00,10.50,-0.45
5-October-2011,526.00,526.00,501.15,502.75,505.260726072607260726,303,27,153094.00,24.85,-23.25
7-October-2011,525.00,525.00,505.10,509.70,510.864016736401673640,478,52,244193.00,19.90,-15.30
10-October-2011,519.00,522.00,504.10,518.05,513.981981981981981981,222,47,114104.00,17.90,-0.95
11-October-2011,526.10,529.90,519.10,523.15,520.627160493827160493,405,36,210854.00,10.80,-2.95
12-October-2011,536.70,536.70,521.10,525.35,525.035714285714285714,224,15,117608.00,15.60,-11.35
13-October-2011,530.40,530.40,515.90,517.55,521.258278145695364238,302,58,157420.00,14.50,-12.85
14-October-2011,537.00,537.00,515.55,519.15,518.632681564245810055,716,43,371341.00,21.45,-17.85
17-October-2011,536.40,536.40,520.00,528.50,523.985865724381625441,283,35,148288.00,16.40,-7.90
18-October-2011,533.00,533.00,524.00,529.55,529.278884462151394422,251,201,132849.00,9.00,-3.45
19-October-2011,537.95,537.95,518.50,529.20,534.148936170212765957,235,39,125525.00,19.45,-8.75
20-October-2011,520.15,522.00,520.00,520.00,520.856540084388185654,474,25,246886.00,2.00,-0.15
21-October-2011,531.30,531.30,522.00,528.85,527.491071428571428571,336,46,177237.00,9.30,-2.45
24-October-2011,537.00,563.00,537.00,554.15,551.776641761698780967,2543,409,1403168.00,26.00,17.15
25-October-2011,558.00,569.95,555.50,567.15,563.657868020304568527,985,98,555203.00,14.45,9.15
