Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open
6-June-2011,889.00,899.45,882.30,897.20,896.551909553459615199,228378,847,204752732.00,17.15,8.20
7-June-2011,899.00,899.95,887.05,894.15,894.866484050543430237,11317,621,10127204.00,12.90,-4.85
8-June-2011,890.00,894.00,878.00,878.85,885.232869080779944289,14360,471,12711944.00,16.00,-11.15
9-June-2011,879.05,886.00,864.00,868.90,874.311924094516923638,10961,502,9583333.00,22.00,-10.15
10-June-2011,864.00,870.50,863.10,868.85,866.607520378053881722,88453,491,76654035.00,7.40,4.85
13-June-2011,862.00,882.00,862.00,878.25,873.116554721453970762,15186,534,13259148.00,20.00,16.25
14-June-2011,885.90,886.50,877.05,882.55,882.797658437261389666,7858,340,6937024.00,9.45,-3.35
15-June-2011,876.10,881.30,869.05,872.10,873.849717514124293785,7080,363,6186856.00,12.25,-4.00
16-June-2011,866.40,877.00,866.40,872.30,872.667396552692156532,17811,519,15543079.00,10.60,5.90
17-June-2011,869.55,874.00,866.55,871.10,869.851692071709327964,10431,371,9073423.00,7.45,1.55
20-June-2011,870.00,870.85,832.00,846.65,847.296300712433302530,33547,1269,28424249.00,38.85,-23.35
21-June-2011,856.00,858.00,836.15,841.55,847.281374900079936051,15012,582,12719388.00,21.85,-14.45
22-June-2011,846.00,852.55,836.05,847.40,846.795033269961977186,8416,414,7126627.00,16.50,1.40
23-June-2011,851.00,852.70,843.55,846.40,849.407708560087073436,15619,442,13266899.00,9.15,-4.60
24-June-2011,852.90,883.00,847.10,878.80,865.879757350952436150,25881,951,22409834.00,35.90,25.90
27-June-2011,872.00,887.80,872.00,881.70,883.025185317495757792,11197,533,9887233.00,15.80,9.70
28-June-2011,882.00,887.80,871.35,882.50,881.694863824748371817,13512,573,11913461.00,16.45,0.50
29-June-2011,878.00,895.00,878.00,894.15,891.990121894174944280,72686,1129,64835194.00,17.00,16.15
30-June-2011,894.50,896.00,879.00,889.40,888.394681556833259619,18088,712,16069283.00,17.00,-5.10
1-July-2011,896.00,896.00,888.05,892.75,892.009827649431609827,27270,458,24325108.00,7.95,-3.25
4-July-2011,880.00,901.00,880.00,896.90,897.460714021731096163,13529,648,12141746.00,21.00,16.90
5-July-2011,895.55,900.90,885.10,889.90,891.449279835390946502,19440,482,17329774.00,15.80,-5.65
6-July-2011,882.55,888.80,878.00,880.85,882.993043895418565603,4169,309,3681198.00,10.80,-1.70
7-July-2011,884.00,900.90,882.35,893.05,893.976285334851071902,36897,847,32985043.00,18.55,9.05
8-July-2011,888.00,927.85,888.00,914.90,916.197361001466110296,106404,3569,97487064.00,39.85,26.90
11-July-2011,917.00,929.65,912.00,919.80,921.364514745108280017,53611,1428,49395273.00,17.65,2.80
12-July-2011,910.00,918.00,906.40,910.35,910.782133090246125797,14261,764,12988664.00,11.60,0.35
13-July-2011,916.95,925.00,910.10,918.20,919.619048785866555585,40811,1019,37530573.00,14.90,1.25
14-July-2011,915.15,922.90,901.00,906.85,914.384708275073090123,15734,622,14386929.00,21.90,-8.30
15-July-2011,906.85,914.00,892.25,907.25,901.604509132420091324,17520,790,15796111.00,21.75,0.40
18-July-2011,909.00,913.95,898.65,902.30,907.248450601531170251,10972,401,9954330.00,15.30,-6.70
19-July-2011,885.30,911.00,885.30,908.25,907.116486554410655943,7958,418,7218833.00,25.70,22.95
20-July-2011,910.00,919.70,908.00,914.10,915.794944638694638694,13728,649,12572033.00,11.70,4.10
21-July-2011,911.00,935.00,911.00,927.05,927.581958479411562521,58188,1671,53974139.00,24.00,16.05
22-July-2011,937.70,938.75,922.75,931.80,933.632299637535239629,39728,1201,37091344.00,16.00,-5.90
25-July-2011,931.00,945.90,925.25,944.00,941.571420127087335599,33835,1143,31858069.00,20.65,13.00
26-July-2011,944.00,951.00,935.30,939.90,943.072666523727844482,55968,1288,52781891.00,15.70,-4.10
27-July-2011,935.30,940.80,917.10,920.05,928.077659283565764287,10971,701,10181940.00,23.70,-15.25
28-July-2011,909.00,929.75,896.35,922.00,913.144398782343987823,65700,2889,59993587.00,33.40,13.00
29-July-2011,925.00,938.00,910.25,922.15,926.139034571336829712,37372,1546,34611668.00,27.75,-2.85
1-August-2011,910.00,928.95,910.00,916.70,920.575468308955606877,19485,795,17937413.00,18.95,6.70
2-August-2011,914.15,922.95,912.25,917.35,918.596297573876049212,8697,523,7989032.00,10.70,3.20
3-August-2011,914.00,917.70,907.55,911.25,912.056963329213020189,9708,449,8854249.00,10.15,-2.75
4-August-2011,915.00,921.60,898.00,902.30,906.484376960722800853,7969,543,7223774.00,23.60,-12.70
5-August-2011,885.00,898.00,874.00,891.85,883.903238225606365230,23377,1127,20663006.00,24.00,6.85
8-August-2011,880.00,897.35,867.85,874.95,877.952178585384915982,20472,1105,17973437.00,29.50,-5.05
9-August-2011,860.00,886.05,855.10,876.45,873.525597269624573378,13478,745,11773378.00,30.95,16.45
10-August-2011,889.00,889.00,863.35,882.60,875.374735313691088390,33058,1201,28938138.00,25.65,-6.40
11-August-2011,880.00,898.00,875.00,885.40,888.902882846043753833,9782,532,8695248.00,23.00,5.40
12-August-2011,894.85,894.85,862.25,871.65,874.035963739039976222,13458,717,11762776.00,32.60,-23.20
16-August-2011,877.00,887.00,862.25,865.60,869.580194722008711247,7806,414,6787943.00,24.75,-11.40
17-August-2011,867.00,892.95,862.25,870.80,877.294579234342093875,34663,907,30409662.00,30.70,3.80
18-August-2011,870.00,879.90,864.00,868.65,870.847349177330895795,9846,458,8574363.00,15.90,-1.35
19-August-2011,867.00,873.00,852.00,865.40,862.831840223555519026,24334,848,20996150.00,21.00,-1.60
22-August-2011,864.00,879.00,854.00,871.35,862.798725913446351479,18994,509,16387999.00,25.00,7.35
23-August-2011,880.00,888.95,850.00,873.65,872.827130570758405003,12790,684,11163459.00,38.95,-6.35
24-August-2011,880.00,880.00,861.25,869.70,867.895829175813210935,10022,382,8698052.00,18.75,-10.30
25-August-2011,878.70,878.70,864.00,874.25,872.599107528429537930,6947,396,6061946.00,14.70,-4.45
26-August-2011,876.00,876.00,840.05,854.35,854.081677704194260485,15402,962,13154566.00,35.95,-21.65
29-August-2011,860.00,875.60,856.00,866.50,864.381734222678296562,9745,447,8423400.00,19.60,6.50
30-August-2011,868.00,893.95,864.05,883.95,874.783287946108642683,13954,725,12206726.00,29.90,15.95
2-September-2011,900.00,900.00,865.25,870.80,873.919354838709677419,6758,450,5905947.00,34.75,-29.20
5-September-2011,870.00,871.00,856.25,868.45,864.794681606565138483,12673,782,10959543.00,14.75,-1.55
6-September-2011,865.00,869.00,855.00,859.15,859.485576923076923076,18096,817,15553251.00,14.00,-5.85
7-September-2011,869.55,871.00,858.00,866.25,863.975490842008169719,15178,554,13113420.00,13.00,-3.30
8-September-2011,869.60,878.95,867.00,873.35,874.003964321110009910,14126,422,12346180.00,11.95,3.75
9-September-2011,875.00,875.00,850.00,852.70,856.909948940120686987,12926,898,11076418.00,25.00,-22.30
12-September-2011,850.00,850.00,839.00,841.10,842.995313257555352044,18563,686,15648522.00,11.00,-8.90
13-September-2011,842.00,861.95,837.00,849.95,848.992185089974293059,29175,888,24769347.00,24.95,7.95
14-September-2011,850.80,851.25,836.05,845.60,842.354803192953481970,21798,772,18361650.00,15.20,-5.20
15-September-2011,854.00,859.80,845.00,852.00,852.104796611838865359,10153,535,8651420.00,14.80,-2.00
16-September-2011,853.20,874.00,851.70,870.20,865.286713895824864990,34442,909,29802205.00,22.30,17.00
19-September-2011,856.00,861.00,854.00,857.25,857.194960403167746580,6945,402,5953219.00,7.00,1.25
20-September-2011,858.00,878.90,857.50,875.15,869.251127229954910801,15303,659,13302150.00,21.40,17.15
21-September-2011,874.00,898.05,872.00,895.55,888.689210341663518108,18527,1037,16464745.00,26.05,21.55
22-September-2011,876.90,882.65,848.00,855.25,870.827261177820581123,24401,978,21249056.00,34.65,-21.65
23-September-2011,856.00,863.00,843.30,855.95,854.922898420540459615,13359,803,11420915.00,19.70,-0.05
26-September-2011,855.00,856.45,833.35,846.55,842.939391669163919688,13348,847,11251555.00,23.10,-8.45
27-September-2011,857.70,860.70,851.00,855.25,855.872892619797131864,14295,333,12234703.00,9.70,-2.45
28-September-2011,845.35,863.50,816.20,833.05,833.002670723461798512,29580,1450,24640219.00,47.30,-12.30
29-September-2011,833.00,863.85,822.00,860.50,843.339416445623342175,18850,1264,15896948.00,41.85,27.50
30-September-2011,860.50,860.50,824.00,837.90,834.118090370993304654,30917,1339,25788429.00,36.50,-22.60
3-October-2011,827.25,832.95,814.00,826.20,824.822302446851183313,19944,976,16450256.00,18.95,-1.05
4-October-2011,824.00,838.05,817.25,831.75,829.434327633637197259,18539,844,15376883.00,20.80,7.75
5-October-2011,834.00,838.00,818.25,827.45,827.425240847784200385,10380,735,8588674.00,19.75,-6.55
7-October-2011,837.55,855.50,833.00,836.45,846.619072356215213358,13475,1011,11408192.00,22.50,-1.10
10-October-2011,839.70,849.50,826.50,828.45,835.281265066049561276,10371,745,8662702.00,23.00,-11.25
11-October-2011,836.10,850.00,830.00,833.50,837.017533794686076947,27889,943,23343582.00,20.00,-2.60
12-October-2011,841.25,852.00,838.35,849.45,845.622440426296251945,16702,1122,14123586.00,13.65,8.20
